stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
1469,1469,Genesee & 1170 Genesee,STATE HWY 383 & ARVINE HTS,43.126604,-77.638723,,,,,,0,
1471,1471,Genesee & Aberdeen,GENESEE ST & ABERDEEN ST,43.139651,-77.636111,,,,,,0,
1472,1472,Genesee & Aldine,GENESEE ST & ALDINE ST,43.14137,-77.636112,,,,,,0,
1473,1473,Genesee & Arnett,,43.142492,-77.636164,,,,,,0,
1474,1474,Genesee & Arnett,GENESEE ST & ARNETT BLVD,43.142067,-77.635948,,,,,,0,
1476,1476,Genesee & Arvine Pk,STATE HWY 383 & ARVINE PARK,43.128184,-77.63721,,,,,,0,
1478,1478,Genesee & Barton,GENESEE ST & BARTON ST,43.132687,-77.63609,,,,,,0,
1479,1479,Genesee & Barton,GENESEE ST & BARTON ST,43.132475,-77.635947,,,,,,0,
1480,1480,Genesee & Brooks,GENESEE ST & BROOKS AVE,43.131308,-77.636082,,,,,,0,
1481,1481,Genesee & Clifton,GENESEE ST & CLIFTON ST,43.148074,-77.635975,,,,,,0,
1482,1482,Genesee & Clifton,GENESEE ST & CLIFTON ST,43.148321,-77.636157,,,,,,0,
1484,1484,Genesee & Earl,GENESEE ST & EARL ST,43.136821,-77.6359,,,,,,0,
1485,1485,Genesee & Elmdorf,GENESEE ST & ELMDORF AVE,43.136786,-77.636117,,,,,,0,
1486,1486,Genesee & Frost,GENESEE ST & FROST AVE,43.143536,-77.636166,,,,,,0,
1487,1487,Genesee & Frost,,43.143683,-77.635947,,,,,,0,
1488,1488,Genesee & Hawley,GENESEE ST & HAWLEY ST,43.140757,-77.635912,,,,,,0,
1489,1489,Genesee & Kirkland,GENESEE ST & KIRKLAND RD,43.14666,-77.636125,,,,,,0,
1490,1490,Genesee & Main,GENESEE ST & STATE HWY 33,43.14961,-77.636178,,,,,,0,
1491,1491,Genesee & Main,GENESEE ST & STATE HWY 33,43.150116,-77.635925,,,,,,0,
1492,1492,Genesee & Melrose,GENESEE ST & MELROSE ST,43.138592,-77.636094,,,,,,0,
1493,1493,Genesee & Monica,GENESEE ST & MONICA ST,43.133923,-77.636114,,,,,,0,
1494,1494,Genesee & Monica,GENESEE ST & MONICA ST,43.133726,-77.636005,,,,,,0,
1497,1497,Genesee & Sawyer,GENESEE ST & SAWYER ST,43.135137,-77.636112,,,,,,0,
1498,1498,Genesee & Shelter,GENESEE ST & SHELTER ST,43.138785,-77.636018,,,,,,0,
1499,1499,Genesee & Spruce,STATE HWY 383 & SPRUCE AVE,43.128406,-77.637328,,,,,,0,
1501,1501,Genesee & Superior,,43.144933,-77.636168,,,,,,0,
1502,1502,Genesee & Superior,GENESEE ST & SUPERIOR ST,43.14509,-77.635954,,,,,,0,
1503,1503,Genesee & Terrace,STATE HWY 383 & TERRACE PARK,43.129932,-77.63658,,,,,,0,
1506,1506,Genesee Park & 319 Genesee Park,GENESEE PARK BLVD & POST AVE,43.126265,-77.648012,,,,,,0,
1509,1509,Genesee Park & 611 Genesee Park,GENESEE PARK BLVD & POST AVE,43.129498,-77.653727,,,,,,0,
1510,1510,Genesee Park & 614 Genesee Park,GENESEE PARK BLVD & POST AVE,43.129618,-77.653577,,,,,,0,
1514,1514,Genesee Park & Brooks,GENESEE PARK BLVD & ARNETT BLVD,43.130733,-77.653549,,,,,,0,
1515,1515,Genesee Park & Brooks,GENESEE PARK BLVD & STATE HWY 204,43.130497,-77.653726,,,,,,0,
1516,1516,Genesee Park & Chili,GENESEE PARK BLVD & ARNETT BLVD,43.142588,-77.658595,,,,,,0,
1517,1517,Genesee Park & Custer,GENESEE PARK BLVD & CUSTER ST,43.126434,-77.640634,,,,,,0,
1519,1519,Genesee Park & Gillette,GENESEE PARK BLVD & GILLETTE ST,43.126376,-77.648475,,,,,,0,
1520,1520,Genesee Park & Hillendale,GENESEE PARK BLVD & HILLENDALE ST,43.134432,-77.656294,,,,,,0,
1521,1521,Genesee Park & Hillendale,GENESEE PARK BLVD & HILLENDALE ST,43.134266,-77.655976,,,,,,0,
1526,1526,Genesee Park & Margaret,GENESEE PARK BLVD & MARGARET ST,43.13206,-77.654576,,,,,,0,
1527,1527,Genesee Park & Raeburn,GENESEE PARK BLVD & MARGARET ST,43.136131,-77.657282,,,,,,0,
1528,1528,Genesee Park & Marlborough,GENESEE PARK BLVD & MARLBOROUGH RD,43.139567,-77.658189,,,,,,0,
1529,1529,Genesee Park & Marlborough,GENESEE PARK BLVD & MARLBOROUGH RD,43.139452,-77.65803,,,,,,0,
1532,1532,Genesee Park & Penhurst,GENESEE PARK BLVD & PENHURST ST,43.137765,-77.65828,,,,,,0,
1533,1533,Genesee Park & Penhurst,GENESEE PARK BLVD & PENHURST ST,43.137904,-77.658494,,,,,,0,
1534,1534,Genesee Park & Pioneer,GENESEE PARK BLVD & PIONEER ST,43.126452,-77.642556,,,,,,0,
1536,1536,Genesee Park & Raeburn,GENESEE PARK BLVD & RAEBURN AVE,43.136262,-77.657592,,,,,,0,
1540,1540,Genesee Park & Rosalind,GENESEE PARK BLVD & ROSALIND ST,43.132925,-77.655246,,,,,,0,
1541,1541,Genesee Park & Rosalind,GENESEE PARK BLVD & ROSALIND ST,43.132839,-77.654944,,,,,,0,
1542,1542,Genesee Park & Roxborough,GENESEE PARK BLVD & ROXBOROUGH RD,43.141169,-77.657983,,,,,,0,
1543,1543,Genesee Park & Roxborough,GENESEE PARK BLVD & ROXBOROUGH RD,43.141244,-77.658211,,,,,,0,
1544,1544,Genesee Park & Thurston,GENESEE PARK BLVD & THURSTON RD,43.126906,-77.650734,,,,,,0,
1545,1545,Genesee Park & Thurston,GENESEE PARK BLVD & THURSTON RD,43.127007,-77.651257,,,,,,0,
1546,1546,Genesee Park & Virginia,GENESEE PARK BLVD & VIRGINIA AVE,43.126306,-77.646517,,,,,,0,
1547,1547,Genesee Park & Virginia,GENESEE PARK BLVD & VIRGINIA AVE,43.126397,-77.646253,,,,,,0,
1548,1548,Genesee Park & Woodbine,GENESEE PARK BLVD & WOODBINE AVE,43.126421,-77.645008,,,,,,0,
1549,1549,Genesee Park & Woodbine,GENESEE PARK BLVD & WOODBINE AVE,43.126266,-77.645005,,,,,,0,
1553,1553,Glide & 1040 Glide,GLIDE ST & EMERSON ST,43.172477,-77.654241,,,,,,0,
1555,1555,Glide & 980 Glide,GLIDE ST & BERGEN ST,43.171116,-77.654061,,,,,,0,
1556,1556,Glide & Bergen,GLIDE ST & BERGEN ST,43.169882,-77.654086,,,,,,0,
1557,1557,Glide & Bergen,GLIDE ST & BERGEN ST,43.170051,-77.654236,,,,,,0,
1558,1558,Glide & Emerson,GLIDE ST & EMERSON ST,43.17366,-77.654052,,,,,,0,
1559,1559,Glide & Emerson,GLIDE ST & EMERSON ST,43.173454,-77.654239,,,,,,0,
1560,1560,Glide & Freeland,GLIDE ST & FREELAND ST,43.16629,-77.654086,,,,,,0,
1561,1561,Glide & Freeland,GLIDE ST & FREELAND ST,43.166526,-77.654235,,,,,,0,
1562,1562,Glide & Lyell,GLIDE ST & STATE HWY 31,43.164875,-77.654203,,,,,,0,
1563,1563,Glide & Otis,GLIDE ST & OTIS ST,43.168779,-77.65426,,,,,,0,
1564,1564,Glide & Otis,GLIDE ST & OTIS ST,43.168579,-77.65407,,,,,,0,
1566,1566,Goodman & Hayward,GOODMAN ST N & MAIN ST E,43.163043,-77.583206,,,,,,0,
1567,1567,Goodman & Ashwood,GOODMAN ST N & ASHWOOD DR,43.183716,-77.575981,,,,,,0,
1568,1568,Goodman & Baker,COUNTY HWY 108 & BAKER AVE,43.190751,-77.576367,,,,,,0,
1569,1569,Goodman & Baker,COUNTY HWY 108 & BAKER AVE,43.190951,-77.576627,,,,,,0,
1570,1570,Goodman & Bay,GOODMAN ST N & BAY ST,43.171187,-77.578758,,,,,,0,
1571,1571,Goodman & Bay,GOODMAN ST N & BAY ST,43.170911,-77.578702,,,,,,0,
1572,1572,Goodman & Benton,GOODMAN ST S & BENTON ST,43.136972,-77.597586,,,,,,0,
1573,1573,Goodman & Blakeslee,GOODMAN ST N & BLAKESLEE ST,43.186774,-77.576174,,,,,,0,
1574,1574,Goodman & Caroline,GOODMAN ST S & CAROLINE ST,43.138066,-77.596944,,,,,,0,
1575,1575,Goodman & Caroline,GOODMAN ST S & CAROLINE ST,43.138291,-77.596961,,,,,,0,
1576,1576,Goodman & Central Park,GOODMAN ST N & CENTRAL PARK,43.168904,-77.580006,,,,,,0,
1577,1577,Goodman & Central Park,GOODMAN ST N & CENTRAL PARK,43.168384,-77.580085,,,,,,0,
1578,1578,Goodman & Clifford,GOODMAN ST N & CLIFFORD AVE,43.176071,-77.576153,,,,,,0,
1579,1579,Goodman & Clifford,GOODMAN ST N & CLIFFORD AVE,43.176323,-77.575791,,,,,,0,
1580,1580,Goodman & Corwin,GOODMAN ST N & CORWIN AVE,43.186326,-77.576335,,,,,,0,
1581,1581,Goodman & Dix,COUNTY HWY 108 & DIX ST,43.193481,-77.576567,,,,,,0,
1582,1582,Goodman & Dix,COUNTY HWY 108 & DIX ST,43.193964,-77.576795,,,,,,0,
1583,1583,Goodman & Elmwood,GOODMAN ST S & COUNTY HWY 87,43.125658,-77.604367,,,,,,0,
1584,1584,Goodman & Elmwood,GOODMAN ST S & COUNTY HWY 87,43.12585,-77.604107,,,,,,0,
1586,1586,Goodman & Ferndale,GOODMAN ST N & FERNDALE CRES,43.166425,-77.581183,,,,,,0,
1587,1587,Goodman & Fernwood Ave,GOODMAN ST N & FERNWOOD AVE,43.179075,-77.575707,,,,,,0,
1588,1588,Goodman & Fernwood Ave,GOODMAN ST N & FERNWOOD AVE,43.179016,-77.575863,,,,,,0,
1591,1591,Goodman & Garson,GOODMAN ST N & GARSON AVE,43.164095,-77.582623,,,,,,0,
1592,1592,Goodman & Gregory Hill,GOODMAN ST S & GREGORY HILL RD,43.133634,-77.599651,,,,,,0,
1593,1593,Goodman & Hayward,Goodman St & Main St,43.162772,-77.583083,,,,,,0,
1594,1594,Goodman & Highland,GOODMAN ST S & HIGHLAND AVE,43.129947,-77.601268,,,,,,0,
1595,1595,Goodman & Highland,GOODMAN ST S & HIGHLAND AVE,43.130426,-77.601044,,,,,,0,
1596,1596,Goodman & Highland Pky,GOODMAN ST S & HIGHLAND PKWY,43.13326,-77.59974,,,,,,0,
1599,1599,Goodman & Ridge,COUNTY HWY 108 & COUNTY HWY 241,43.198215,-77.576837,,,,,,0,
1600,1600,Goodman & Keller,GOODMAN ST N & KELLER ST,43.174378,-77.577061,,,,,,0,
1601,1601,Goodman & Linden,GOODMAN ST S & LINDEN ST,43.136542,-77.59799,,,,,,0,
1604,1604,Goodman & Northland,GOODMAN ST N & NORTHLAND AVE,43.181598,-77.576027,,,,,,0,
1605,1605,Goodman & Northland,GOODMAN ST N & NORTHLAND AVE,43.181332,-77.575838,,,,,,0,
1606,1606,Goodman & Norton,GOODMAN ST N & NORTON ST,43.187772,-77.576422,,,,,,0,
1607,1607,Goodman & Norton,GOODMAN ST N & NORTON ST,43.188157,-77.576268,,,,,,0,
1610,1610,Goodman & Pennsylvania,GOODMAN ST N & PENNSYLVANIA AVE,43.166597,-77.581193,,,,,,0,
1611,1611,Goodman & Perkins,GOODMAN ST N & PERKINS AVE,43.183986,-77.576174,,,,,,0,
1612,1612,Goodman & Pinetum,GOODMAN ST S & PINETUM DR,43.132213,-77.600425,,,,,,0,
1613,1613,Goodman & Pinetum,GOODMAN ST S & PINETUM DR,43.132067,-77.600427,,,,,,0,
1615,1615,Goodman & Reynolds,GOODMAN ST N & REYNOLDS AVE,43.189241,-77.576297,,,,,,0,
1616,1616,Goodman & Reynolds,COUNTY HWY 108 & REYNOLDS AVE,43.189407,-77.576546,,,,,,0,
1617,1617,Goodman & Rocket,GOODMAN ST N & ROCKET ST,43.17381,-77.577169,,,,,,0,
1618,1618,Goodman & Rockingham,GOODMAN ST S & ROCKINGHAM ST,43.134648,-77.599074,,,,,,0,
1619,1619,Goodman & Rockingham,GOODMAN ST S & ROCKINGHAM ST,43.134379,-77.599084,,,,,,0,
1622,1622,Goodman & Ridge,COUNTY HWY 108 & COUNTY HWY 241,43.198141,-77.577106,,,,,,0,
1623,1623,Goodman & Webster,GOODMAN ST N & GARSON AVE,43.164131,-77.58242,,,,,,0,
1649,1649,Hamlin Center & Lake,STATE HWY 18 & STATE HWY 19,43.295373,-77.92038,,,,,,0,
1691,1691,Howard & Chili,STATE RTE 940L & COUNTY HWY 164,43.132161,-77.690863,,,,,,0,
1715,1715,Hudson & 2057 Hudson,COUNTY HWY 112 & SCHOFIELD RD,43.205529,-77.600827,,,,,,0,
1716,1716,Hudson & 2066 Hudson,COUNTY HWY 112 & SCHOFIELD RD,43.206109,-77.600589,,,,,,0,
1717,1717,Hudson & Alphonse,HUDSON AVE & ALPHONSE ST,43.176216,-77.598785,,,,,,0,
1718,1718,Hudson & Avenue D,HUDSON AVE & AVENUE D,43.180721,-77.5991,,,,,,0,
1719,1719,Hudson & Avenue D,HUDSON AVE & AVENUE D,43.181004,-77.599272,,,,,,0,
1721,1721,Hudson & Bernard,HUDSON AVE & BERNARD ST,43.177162,-77.598838,,,,,,0,
1722,1722,Hudson & Bernard,HUDSON AVE & BERNARD ST,43.17737,-77.599025,,,,,,0,
1724,1724,Hudson & Cleon,HUDSON AVE & CLEON ST,43.183121,-77.599274,,,,,,0,
1725,1725,Hudson & Cleveland,HUDSON AVE & CLEVELAND ST,43.170706,-77.600768,,,,,,0,
1726,1726,Hudson & Clifford,HUDSON AVE & CLIFFORD AVE,43.17511,-77.59899,,,,,,0,
1728,1728,Hudson & Dunn,HUDSON AVE & DUNN ST,43.190921,-77.599708,,,,,,0,
1729,1729,Hudson & Dunn,HUDSON AVE & DUNN ST,43.190806,-77.599879,,,,,,0,
1731,1731,Hudson & Eagle Ridge,COUNTY HWY 112 & EAGLE RIDGE CIR,43.199502,-77.60024,,,,,,0,
1732,1732,Hudson & Fairbanks,HUDSON AVE & FAIRBANKS ST,43.182382,-77.599313,,,,,,0,
1737,1737,Hudson & Hill Court,COUNTY HWY 112 & HILL COURT CIR,43.19803,-77.600156,,,,,,0,
1738,1738,Hudson & Hill Court,COUNTY HWY 112 & HILL COURT CIR,43.198063,-77.60036,,,,,,0,
1739,1739,Hudson & Holland,HUDSON AVE & HOLLAND ST,43.169254,-77.601621,,,,,,0,
1740,1740,Hudson & Kelly,,43.167776,-77.602077,,,,,,0,
1741,1741,Hudson & Kosciusko,HUDSON AVE & KOSCIUSKO ST,43.185053,-77.599353,,,,,,0,
1742,1742,Hudson & Long Acre,COUNTY HWY 112 & EAGLE RIDGE CIR,43.200116,-77.600488,,,,,,0,
1743,1743,Hudson & Mark,HUDSON AVE & MARK ST,43.173472,-77.599517,,,,,,0,
1744,1744,Hudson & Nash,HUDSON AVE & NASH ST,43.167141,-77.601958,,,,,,0,
1745,1745,Hudson & Nester,HUDSON AVE & NESTER ST,43.189368,-77.599791,,,,,,0,
1746,1746,Hudson & Nester,HUDSON AVE & NESTER ST,43.189165,-77.599594,,,,,,0,
1747,1747,Hudson & North,HUDSON AVE & HARRISON ST,43.164184,-77.601862,,,,,,0,
1748,1748,Hudson & North,,43.163503,-77.602041,,,,,,0,
1749,1749,Hudson & Norton,HUDSON AVE & NORTON ST,43.187001,-77.599643,,,,,,0,
1750,1750,Hudson & Norton,,43.186519,-77.599446,,,,,,0,
1751,1751,Hudson & Peckham,HUDSON AVE & PECKHAM ST,43.185753,-77.599581,,,,,,0,
1752,1752,Hudson & Ridge,COUNTY HWY 112 & COUNTY HWY 241,43.196535,-77.600258,,,,,,0,
1753,1753,Hudson & Ridge Hudson Plaza,COUNTY HWY 112 & COUNTY HWY 241,43.195828,-77.599957,,,,,,0,
1754,1754,Hudson & Seneca Manor,COUNTY HWY 112 & SENECA MANOR DR,43.193969,-77.600142,,,,,,0,
1756,1756,Hudson & Upper Falls,HUDSON AVE & UPPER FALLS BLVD,43.170971,-77.600814,,,,,,0,
1757,1757,Hudson & Vose,HUDSON AVE & VOSE ST,43.172946,-77.599915,,,,,,0,
1759,1759,Hudson & Walmart,HUDSON AVE & WALMART HUDSON CIR,43.194371,-77.599911,,,,,,0,
1760,1760,Hudson & Weaver,HUDSON AVE & WEAVER ST,43.184186,-77.599472,,,,,,0,
1763,1763,Hudson & Wilson,HUDSON AVE & WILSON ST,43.168695,-77.601582,,,,,,0,
1764,1764,Hudson Ridge Towers,SENECA MANOR DR,43.193133,-77.603074,,,,,,0,
1765,1765,Humboldt & 104 Humboldt,HUMBOLDT ST & UNNAMED ST,43.154787,-77.565689,,,,,,0,
1766,1766,Humboldt & 40 Humboldt,HUMBOLDT ST & UNNAMED ST,43.154744,-77.565792,,,,,,0,
1768,1768,Humboldt & Carlson,HUMBOLDT ST & CARLSON RD,43.15378,-77.558961,,,,,,0,
1769,1769,Humboldt & Coventry,HUMBOLDT ST & COVENTRY AVE,43.154193,-77.563935,,,,,,0,
1770,1770,Humboldt & Coventry,HUMBOLDT ST & COVENTRY AVE,43.154196,-77.563478,,,,,,0,
1771,1771,Humboldt & Culver,HUMBOLDT ST & CULVER RD,43.155397,-77.567806,,,,,,0,
1775,1775,Humboldt & Floverton,HUMBOLDT ST & FLOVERTON ST,43.153412,-77.553969,,,,,,0,
1776,1776,Humboldt & Marion,HUMBOLDT ST & MARION ST,43.153803,-77.555728,,,,,,0,
1782,1782,Humboldt & Winton,HUMBOLDT ST & WINTON RD N,43.152706,-77.551722,,,,,,0,
1783,1783,Humboldt & Winton,HUMBOLDT ST & WINTON RD N,43.152899,-77.551763,,,,,,0,
1784,1784,Hylan Drive Connection Hub (Mall),COUNTY HWY 263 & UNNAMED ST,43.08327,-77.629816,,,,,,0,
1785,1785,Hylan Drive Connection Hub (Wegmans),COUNTY HWY 263 & UNNAMED ST,43.083481,-77.629503,,,,,,0,
1801,1801,Skyview Connection Hub,PARKING LOT,43.196796,-77.569394,,,,,,0,
1803,1803,Irondequoit Plaza Connection Hub,,43.20895,-77.601046,,,,,,0,
1806,1806,Jay & Ames,JAY ST & AMES ST,43.159339,-77.643815,,,,,,0,
1807,1807,Jay & Ames,JAY ST & AMES ST,43.159296,-77.643709,,,,,,0,
1810,1810,Jay & Child,JAY ST & CHILD ST,43.159371,-77.638289,,,,,,0,
1811,1811,Jay & Colvin,JAY ST & COLVIN ST,43.15937,-77.641215,,,,,,0,
1812,1812,Jay & Colvin,JAY ST & COLVIN ST,43.159326,-77.641441,,,,,,0,
1814,1814,Jay & Glide,JAY ST & GLIDE ST,43.159387,-77.653998,,,,,,0,
1815,1815,Jay & Glide,JAY ST & GLIDE ST,43.159342,-77.653766,,,,,,0,
1816,1816,Jay & Grape,JAY ST & GRAPE ST,43.159343,-77.629388,,,,,,0,
1817,1817,Jay & Hague,JAY ST & HAGUE ST,43.159402,-77.64654,,,,,,0,
1818,1818,Jay & Hague,JAY ST & HAGUE ST,43.159321,-77.647158,,,,,,0,
1819,1819,Jay & Halford,JAY ST & HALFORD ST,43.15934,-77.657128,,,,,,0,
1825,1825,Jay & Mt Read,JAY ST & FAIRGATE ST,43.159451,-77.658995,,,,,,0,
1826,1826,Jay & Orchard,,43.159469,-77.634336,,,,,,0,
1827,1827,Jay & Orchard,JAY ST & ORCHARD ST,43.159367,-77.634869,,,,,,0,
1828,1828,Jay & Pool,JAY ST & POOL ST,43.159397,-77.650444,,,,,,0,
1829,1829,Jay & Pool,JAY ST & POOL ST,43.159324,-77.650896,,,,,,0,
1830,1830,Jay & Saxton,JAY ST & SAXTON ST,43.159363,-77.632063,,,,,,0,
1831,1831,Jay & Saxton,,43.159458,-77.632604,,,,,,0,
1833,1833,Jay & Walnut,JAY ST & WALNUT ST,43.159354,-77.630955,,,,,,0,
1834,1834,Jay & Walnut,,43.159458,-77.630625,,,,,,0,
1835,1835,Jay & Wetmore,JAY ST & HALFORD ST,43.159449,-77.656925,,,,,,0,
1836,1836,Jay & Whitney,JAY ST & WHITNEY ST,43.159471,-77.636594,,,,,,0,
1843,1843,Jefferson & Champlain,,43.144834,-77.629078,,,,,,0,
1844,1844,Jefferson & Champlain,JEFFERSON AVE & CHAMPLAIN ST,43.145038,-77.629,,,,,,0,
1845,1845,Jefferson & Columbia,,43.1417,-77.629013,,,,,,0,
1846,1846,Jefferson & Columbia,JEFFERSON AVE & COLUMBIA AVE,43.141504,-77.628945,,,,,,0,
1848,1848,Jefferson & Flint,,43.139972,-77.629024,,,,,,0,
1849,1849,Jefferson & Flint,JEFFERSON AVE & FLINT ST,43.139792,-77.628872,,,,,,0,
1850,1850,Jefferson & Frost,546 JEFFERSON AVE & RUFF AL,43.144041,-77.628922,,,,,,0,
1851,1851,Jefferson & Frost,JEFFERSON AVE & FROST AVE,43.143899,-77.629062,,,,,,0,
1852,1852,Jefferson & Magnolia,JEFFERSON AVE & MAGNOLIA ST,43.137739,-77.628871,,,,,,0,
1853,1853,Jefferson & Magnolia,,43.137984,-77.629022,,,,,,0,
1854,1854,Jefferson & Samuel McCree,JEFFERSON AVE & DR SAMUEL MCCREE WAY,43.146884,-77.628938,,,,,,0,
1855,1855,Jefferson & Seward,JEFFERSON AVE & SEWARD ST,43.136247,-77.628877,,,,,,0,
1856,1856,Jefferson & Seward,,43.136561,-77.629015,,,,,,0,
1866,1866,Jefferson & 755 Jefferson,STATE HWY 252 & MANUFACTURERS BLVD,43.087244,-77.622395,,,,,,0,
1867,1867,Jefferson & 755 Jefferson,STATE HWY 252 & CONNECTING RD,43.08695,-77.621695,,,,,,0,
1869,1869,Jefferson & Clay,STATE HWY 252 & CONNECTING RD,43.087295,-77.616689,,,,,,0,
1870,1870,Jefferson & Clay,STATE HWY 252 & CLAY RD,43.086961,-77.617738,,,,,,0,
1871,1871,Jefferson & E Henrietta,STATE HWY 252 & STATE HWY 15A,43.087374,-77.610693,,,,,,0,
1874,1874,Jefferson & E Henrietta,STATE HWY 252 & CONNECTING RD,43.087029,-77.607362,,,,,,0,
1878,1878,Jefferson & Ridgeland,STATE HWY 252 & RIDGELAND RD,43.087305,-77.601985,,,,,,0,
1880,1880,Jefferson & Saginaw Plaza,STATE HWY 252 & JEFFERSON RD,43.086914,-77.593091,,,,,,0,
1884,1884,Jewish Home,DRIVEWAY & SOUTH TOWNE PLZ,43.10622,-77.578982,,,,,,0,
1900,1900,Joseph & Avenue D,JOSEPH AVE & AVENUE D,43.180482,-77.607882,,,,,,0,
1901,1901,Joseph & Avenue D,,43.180747,-77.60807,,,,,,0,
1902,1902,Joseph & Baden,JOSEPH AVE & BADEN ST,43.168456,-77.607247,,,,,,0,
1906,1906,Joseph & Central,JOSEPH AVE & CENTRAL AVE,43.162931,-77.607046,,,,,,0,
1907,1907,Joseph & Central,JOSEPH AVE & CENTRAL AVE,43.163561,-77.606895,,,,,,0,
1908,1908,Joseph & Clifford,JOSEPH AVE & CLIFFORD AVE,43.174969,-77.607504,,,,,,0,
1909,1909,Joseph & Clifford,JOSEPH AVE & CLIFFORD AVE,43.175216,-77.60766,,,,,,0,
1912,1912,Joseph & Kelly,JOSEPH AVE & KELLY ST,43.167163,-77.60714,,,,,,0,
1913,1913,Joseph & Laser,JOSEPH AVE & LASER ST,43.182264,-77.607994,,,,,,0,
1915,1915,Joseph & Norton,JOSEPH AVE & NORTON ST,43.186234,-77.608288,,,,,,0,
1917,1917,Joseph & Rauber,JOSEPH AVE & RAUBER ST,43.172796,-77.607602,,,,,,0,
1918,1918,Joseph & Rauber,JOSEPH AVE & WILLIAM WARFIELD DR,43.172439,-77.607438,,,,,,0,
1920,1920,Joseph & Upper Falls,JOSEPH AVE & UPPER FALLS BLVD,43.171345,-77.607558,,,,,,0,
1921,1921,Joseph & Upper Falls,JOSEPH AVE & UPPER FALLS BLVD,43.170903,-77.607405,,,,,,0,
1922,1922,Joseph & Vienna,JOSEPH AVE & VIENNA ST,43.16952,-77.607443,,,,,,0,
1924,1924,Joseph & Ward,JOSEPH AVE & WARD ST,43.165462,-77.607029,,,,,,0,
1925,1925,Joseph & Ward,JOSEPH AVE & WARD ST,43.165218,-77.607153,,,,,,0,
1926,1926,Joseph & Weaver,JOSEPH AVE & WEAVER ST,43.183682,-77.60813,,,,,,0,
1927,1927,Joseph & Wilkins,,43.178437,-77.607844,,,,,,0,
1928,1928,Joseph & Wilkins,JOSEPH AVE & WILKINS ST,43.178254,-77.607761,,,,,,0,
1929,1929,Joseph & Wolfert,JOSEPH AVE & LANG ST,43.184908,-77.608349,,,,,,0,
1930,1930,Joseph & Zimbrich,JOSEPH AVE & ZIMBRICH ST,43.183249,-77.608214,,,,,,0,
1958,1958,Lac De Ville & Lac Kine N,LAC DE VILLE BLVD & LACKINE DR,43.117806,-77.590794,,,,,,0,
1959,1959,Lac De Ville & Lac Kine S,LAC DE VILLE BLVD & LACKINE DR,43.116022,-77.591977,,,,,,0,
1960,1960,Lac De Ville & Rue De Ville,LAC DE VILLE BLVD & RUE DE VL,43.121397,-77.590538,,,,,,0,
1962,1962,LaGrange & 110 La Grange,LAGRANGE AVE & JUGHANDLE,43.185852,-77.65319,,,,,,0,
1964,1964,LaGrange & Arborwood Cres,LAGRANGE AVE & ARBORWOOD LN,43.189365,-77.65318,,,,,,0,
1966,1966,LaGrange & Driving Park,LAGRANGE AVE & ARBORWOOD CRES,43.183536,-77.653167,,,,,,0,
1968,1968,LaGrange & Electric,LAGRANGE AVE & ELECTRIC AVE,43.190593,-77.65317,,,,,,0,
1970,1970,LaGrange & Ridgeway,,43.193723,-77.653163,,,,,,0,
1973,1973,Lake & 3877 Lake,LAKE AVE & DENISE RD,43.241093,-77.6209,,,,,,0,
1974,1974,Lake & 4138 Lake,LAKE AVE & UNNAMED ST,43.246075,-77.617239,,,,,,0,
1975,1975,Lake & Alameda,,43.187186,-77.630656,,,,,,0,
1976,1976,Lake & Ambrose,,43.167736,-77.625381,,,,,,0,
1977,1977,Lake & Birr,,43.186047,-77.630966,,,,,,0,
1979,1979,Lake & Boxart,LAKE AVE & BOXART ST,43.22618,-77.626568,,,,,,0,
1980,1980,Lake & Britton,LAKE AVE & COUNTY HWY 101,43.23537,-77.624149,,,,,,0,
1981,1981,Charlotte Middle School,LAKE AVE & UNNAMED ST,43.245849,-77.617692,,,,,,0,
1982,1982,Lake & Charlotte River Homes,LAKE AVE & UNNAMED ST,43.255151,-77.610769,,,,,,0,
1984,1984,Lake & Cheltenham,LAKE AVE & CHELTENHAM RD,43.221416,-77.627941,,,,,,0,
1986,1986,Lake & Clay,,43.191227,-77.629757,,,,,,0,
1987,1987,Lake & Corrigan,LAKE AVE & CORRIGAN ST,43.257113,-77.60942,,,,,,0,
1989,1989,Lake & Denise,LAKE AVE & DENISE RD,43.241244,-77.620485,,,,,,0,
1990,1990,Lake & Driving Park,,43.18063,-77.631987,,,,,,0,
1991,1991,Lake & opp Selye,,43.181532,-77.631557,,,,,,0,
1995,1995,Lake & Emerson,STATE RTE 940M & EMERSON ST,43.173652,-77.629208,,,,,,0,
1996,1996,Lake & Emerson,,43.173857,-77.629024,,,,,,0,
1997,1997,Lake & Flower City,,43.192515,-77.629302,,,,,,0,
1998,1998,Lake & Flower City,,43.192872,-77.629382,,,,,,0,
1999,1999,Lake & Freemont,LAKE AVE & FREEMONT RD,43.232857,-77.625301,,,,,,0,
2004,2004,Lake & Grassmere,LAKE AVE & GRASSMERE PARK,43.237373,-77.623265,,,,,,0,
2005,2005,Lake & Hewitt,LAKE AVE & HEWITT ST,43.244381,-77.618249,,,,,,0,
2006,2006,Lake & Hincher,LAKE AVE & HINCHER ST,43.256748,-77.609878,,,,,,0,
